Country_code,Country,Job Title,Age,Quantity,Percentage
PL,Poland,Data Warehouse Specialist,33,1,0.01%
PL,Poland,Data Warehouse Specialist,36,1,0.01%
PL,Poland,Data Warehouse Specialist,40,1,0.01%
PL,Poland,Data Warehouse Specialist,46,1,0.01%
PL,Poland,Data Warehouse Specialist,51,1,0.01%
PL,Poland,Data Warehouse Specialist,64,1,0.01%
PL,Poland,Data Warehousing Engineer,29,1,0.01%
PL,Poland,Data Warehousing Engineer,33,1,0.01%
PL,Poland,Data Warehousing Engineer,46,1,0.01%
PL,Poland,Data Warehousing Manager,34,1,0.01%
PL,Poland,Data Warehousing Manager,37,1,0.01%
PL,Poland,Data Warehousing Manager,39,1,0.01%
PL,Poland,Data Warehousing Manager,40,1,0.01%
PL,Poland,Data Warehousing Manager,41,1,0.01%
PL,Poland,Data Warehousing Specialist,24,1,0.01%
PL,Poland,Data Warehousing Specialist,33,1,0.01%
PL,Poland,Data Warehousing Specialist,35,1,0.01%
PL,Poland,Data Warehousing Specialist,50,1,0.01%
PL,Poland,Data Warehousing Specialist,52,1,0.01%
PL,Poland,Database Administration Associate,25,1,0.01%
PL,Poland,Database Administration Associate,32,1,0.01%
PL,Poland,Database Administration Associate,39,1,0.01%
PL,Poland,Database Administration Associate,48,1,0.01%
PL,Poland,Database Administration Manager,32,3,0.04%
PL,Poland,Database Administration Manager,35,1,0.01%
PL,Poland,Database Administration Manager,48,1,0.01%
PL,Poland,Database Administration Manager,49,1,0.01%
PL,Poland,Database Administration Project Manager,53,1,0.01%
PL,Poland,Database Administrator (DBA),30,1,0.01%
PL,Poland,Database Administrator (DBA),44,1,0.01%
PL,Poland,Database Analyst,34,1,0.01%
PL,Poland,Database Analyst,48,1,0.01%
PL,Poland,Database Architect,23,1,0.01%
PL,Poland,Database Architect,31,1,0.01%
PL,Poland,Database Architect,34,1,0.01%
PL,Poland,Database Architect,44,1,0.01%
PL,Poland,Database Consultant,26,1,0.01%
PL,Poland,Database Consultant,29,1,0.01%
PL,Poland,Database Consultant,38,1,0.01%
PL,Poland,Database Consultant,43,1,0.01%
PL,Poland,Database Consultant,56,1,0.01%
PL,Poland,Database Consultant,62,1,0.01%
PL,Poland,Database Coordinator,31,1,0.01%
PL,Poland,Database Coordinator,35,1,0.01%
PL,Poland,Database Coordinator,44,1,0.01%
PL,Poland,Database Coordinator,50,1,0.01%
PL,Poland,Database Coordinator,52,1,0.01%
PL,Poland,Database Coordinator,59,1,0.01%
PL,Poland,Database Design Analyst,31,1,0.01%
PL,Poland,Database Design Analyst,34,2,0.02%
PL,Poland,Database Design Analyst,38,1,0.01%
PL,Poland,Database Design Analyst,39,1,0.01%
PL,Poland,Database Design Analyst,46,1,0.01%
PL,Poland,Database Design Analyst,49,1,0.01%
PL,Poland,Database Design Analyst,50,1,0.01%
PL,Poland,Database Design Analyst,53,1,0.01%
PL,Poland,Database Design Analyst,62,1,0.01%
PL,Poland,Database Designer,46,3,0.04%
PL,Poland,Database Designer,53,1,0.01%
PL,Poland,Database Designer,54,1,0.01%
PL,Poland,Database Developer,29,1,0.01%
PL,Poland,Database Developer,52,1,0.01%
PL,Poland,Database Development and Administration Project Manager,30,1,0.01%
PL,Poland,Database Development and Administration Project Manager,33,2,0.02%
PL,Poland,Database Development and Administration Project Manager,34,1,0.01%
PL,Poland,Database Development and Administration Project Manager,40,1,0.01%
PL,Poland,Database Development and Administration Project Manager,41,1,0.01%
PL,Poland,Database Development and Administration Project Manager,47,1,0.01%
PL,Poland,Database Development and Administration Project Manager,48,1,0.01%
PL,Poland,Database Development and Administration Project Manager,53,1,0.01%
PL,Poland,Database Development and Administration Project Manager,54,1,0.01%
PL,Poland,Database Development and Administration Project Manager,57,1,0.01%
PL,Poland,Database Development and Administration Project Manager,63,1,0.01%
PL,Poland,Database Engineer,32,1,0.01%
PL,Poland,Database Engineer,35,1,0.01%
PL,Poland,Database Engineer,39,2,0.02%
PL,Poland,Database Engineer,55,1,0.01%
PL,Poland,Database Management System Specialist (DBMS Specialist),34,1,0.01%
PL,Poland,Database Management System Specialist (DBMS Specialist),37,2,0.02%
PL,Poland,Database Management System Specialist (DBMS Specialist),44,1,0.01%
PL,Poland,Database Management System Specialist (DBMS Specialist),45,1,0.01%
PL,Poland,Database Management System Specialist (DBMS Specialist),49,1,0.01%
PL,Poland,Database Manager,29,1,0.01%
PL,Poland,Database Manager,37,1,0.01%
PL,Poland,Database Manager,43,2,0.02%
PL,Poland,Database Manager,45,1,0.01%
PL,Poland,Database Manager,61,1,0.01%
PL,Poland,Database Marketing Analyst,31,1,0.01%
PL,Poland,Database Marketing Analyst,33,1,0.01%
PL,Poland,Database Marketing Analyst,37,1,0.01%
PL,Poland,Database Marketing Analyst,39,1,0.01%
PL,Poland,Database Marketing Analyst,47,1,0.01%
PL,Poland,Database Modeler,29,1,0.01%
PL,Poland,Database Modeler,32,1,0.01%
PL,Poland,Database Modeler,49,1,0.01%
PL,Poland,Database Modeler,58,1,0.01%
PL,Poland,Database Programmer,26,1,0.01%
PL,Poland,Database Programmer,61,1,0.01%
PL,Poland,Database Security Administrator,26,1,0.01%
PL,Poland,Database Security Administrator,29,1,0.01%
PL,Poland,Database Security Administrator,30,1,0.01%
PL,Poland,Database Security Administrator,32,1,0.01%
PL,Poland,Database Security Administrator,33,1,0.01%
PL,Poland,Database Security Administrator,40,1,0.01%
PL,Poland,Database Security Administrator,43,1,0.01%
PL,Poland,Database Security Administrator,44,1,0.01%
PL,Poland,Database Security Administrator,54,1,0.01%
PL,Poland,Database Security Administrator,58,1,0.01%
PL,Poland,Database Security Administrator,61,1,0.01%
PL,Poland,Database Security Expert,26,1,0.01%
PL,Poland,Database Security Expert,34,1,0.01%
PL,Poland,Database Security Expert,38,1,0.01%
PL,Poland,Database Security Expert,41,1,0.01%
PL,Poland,Database Security Expert,44,1,0.01%
PL,Poland,Database Security Expert,46,1,0.01%
PL,Poland,Database Security Expert,47,1,0.01%
PL,Poland,Database Security Expert,55,1,0.01%
PL,Poland,Database Security Expert,58,1,0.01%
PL,Poland,Database Software Technician,29,1,0.01%
PL,Poland,Database Software Technician,44,1,0.01%
PL,Poland,Database Software Technician,45,1,0.01%
PL,Poland,Database Software Technician,47,2,0.02%
PL,Poland,Database Software Technician,48,1,0.01%
PL,Poland,Database Software Technician,52,1,0.01%
PL,Poland,Database Specialist,32,1,0.01%
PL,Poland,Database Specialist,34,1,0.01%
PL,Poland,Database Specialist,35,1,0.01%
PL,Poland,Database Specialist,39,1,0.01%
PL,Poland,Database Specialist,46,1,0.01%
PL,Poland,Database Technician,49,1,0.01%
PL,Poland,Database Tester,29,2,0.02%
PL,Poland,Database Tester,41,1,0.01%
PL,Poland,Database Tester,45,1,0.01%
PL,Poland,Database Tester,46,1,0.01%
PL,Poland,Database Tester,48,1,0.01%
PL,Poland,Databases Computer Consultant,28,1,0.01%
PL,Poland,Databases Computer Consultant,46,1,0.01%
PL,Poland,Databases Computer Consultant,49,1,0.01%
PL,Poland,Databases Computer Consultant,59,1,0.01%
PL,Poland,Databases Software Consultant,43,1,0.01%
PL,Poland,Databases Software Consultant,49,2,0.02%
PL,Poland,Databases Software Consultant,50,2,0.02%
PL,Poland,Datastage Developer,32,1,0.01%
PL,Poland,Datastage Developer,42,1,0.01%
PL,Poland,Director of Data Operations,26,1,0.01%
PL,Poland,Director of Data Operations,27,1,0.01%
PL,Poland,Director of Data Operations,31,1,0.01%
PL,Poland,Director of Data Operations,33,1,0.01%
PL,Poland,Director of Data Operations,39,1,0.01%
PL,Poland,Director of Data Operations,43,1,0.01%
PL,Poland,Director of Data Operations,44,1,0.01%
PL,Poland,Director of Data Operations,45,2,0.02%
PL,Poland,Director of Data Operations,46,1,0.01%
PL,Poland,Director of Data Operations,48,1,0.01%
PL,Poland,Electronic Data Interchange System Developer (EDI System Developer),35,1,0.01%
PL,Poland,Electronic Data Interchange System Developer (EDI System Developer),45,1,0.01%
PL,Poland,Electronic Data Interchange System Developer (EDI System Developer),49,1,0.01%
PL,Poland,Electronic Data Interchange System Developer (EDI System Developer),51,1,0.01%
PL,Poland,Electronic Data Interchange System Developer (EDI System Developer),59,1,0.01%
PL,Poland,Electronic Data Processing Auditor (EDP Auditor),38,1,0.01%
PL,Poland,Electronic Data Processing Auditor (EDP Auditor),42,3,0.04%
PL,Poland,Electronic Data Processing Auditor (EDP Auditor),43,1,0.01%
PL,Poland,Electronic Data Processing Auditor (EDP Auditor),45,1,0.01%
PL,Poland,"Engineer, System Electronic Data Processing (Engineer, System EDP)",41,1,0.01%
PL,Poland,"Engineer, System Electronic Data Processing (Engineer, System EDP)",49,1,0.01%
PL,Poland,Field Artillery Automated Tactical Data System Specialist,22,1,0.01%
PL,Poland,Field Artillery Automated Tactical Data System Specialist,29,1,0.01%
PL,Poland,Field Traffic Data Technician,42,1,0.01%
PL,Poland,Flight Data Technician,44,1,0.01%
PL,Poland,Flight Data Technician,46,1,0.01%
PL,Poland,Flight Data Technician,59,1,0.01%
PL,Poland,Flight Test Data Acquisition Technician,29,1,0.01%
PL,Poland,Flight Test Data Acquisition Technician,46,1,0.01%
PL,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),31,1,0.01%
PL,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),38,1,0.01%
PL,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),42,1,0.01%
PL,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),46,1,0.01%
PL,Poland,Geographic Information Systems Data Administrator (GIS Data Administrator),55,1,0.01%
PL,Poland,Geographic Information Systems Data Manager (GIS Data Manager),34,1,0.01%
PL,Poland,Geographic Information Systems Data Manager (GIS Data Manager),35,1,0.01%
PL,Poland,Geographic Information Systems Data Manager (GIS Data Manager),36,1,0.01%
PL,Poland,Geographic Information Systems Data Manager (GIS Data Manager),49,2,0.02%
PL,Poland,Geographic Information Systems Data Manager (GIS Data Manager),51,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),28,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),29,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),32,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),34,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),39,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),40,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),42,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),44,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),45,2,0.02%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),46,1,0.01%
PL,Poland,Geographic Information Systems Data Specialist (GIS Data Specialist),48,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),29,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),33,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),34,3,0.04%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),42,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),44,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),49,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),50,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),51,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),54,1,0.01%
PL,Poland,Geographic Information Systems Database Administrator (GIS Database Administrator),58,1,0.01%
PL,Poland,Head of Information Systems and Data Processing,44,1,0.01%
PL,Poland,Head of Information Systems and Data Processing,45,1,0.01%
PL,Poland,Internet Database Specialist,38,1,0.01%
PL,Poland,Internet Database Specialist,49,1,0.01%
PL,Poland,LiDAR Data Analyst,36,1,0.01%
PL,Poland,LiDAR Data Analyst,53,1,0.01%
PL,Poland,LiDAR Data Analyst,54,1,0.01%
PL,Poland,Log Data Technician,39,1,0.01%
PL,Poland,Marketing Database Analyst,31,1,0.01%
PL,Poland,Marketing Database Analyst,32,1,0.01%
PL,Poland,Medical Data Analyst,35,1,0.01%
PL,Poland,Naval Tactical Data System--Combat Information Center Officer,54,1,0.01%
PL,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",32,1,0.01%
PL,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, Carrier Controlled Approach Controller",48,1,0.01%
PL,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, General",31,1,0.01%
PL,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, General",33,1,0.01%
PL,Poland,"Naval Tactical Data System--Combat Information Center Watch Officer, General",49,1,0.01%
PL,Poland,No Job,18,5,0.06%
PL,Poland,No Job,19,6,0.07%
PL,Poland,No Job,20,5,0.06%
PL,Poland,No Job,21,7,0.08%
PL,Poland,No Job,22,18,0.21%
PL,Poland,No Job,23,18,0.21%
PL,Poland,No Job,24,13,0.15%
PL,Poland,No Job,25,7,0.08%
PL,Poland,No Job,26,13,0.15%
PL,Poland,No Job,27,10,0.12%
PL,Poland,No Job,28,4,0.05%
PL,Poland,No Job,29,9,0.11%
PL,Poland,No Job,30,3,0.04%
PL,Poland,No Job,31,8,0.09%
PL,Poland,No Job,32,3,0.04%
PL,Poland,No Job,33,5,0.06%
PL,Poland,No Job,34,12,0.14%
PL,Poland,No Job,35,5,0.06%
PL,Poland,No Job,36,8,0.09%
PL,Poland,No Job,37,3,0.04%
PL,Poland,No Job,38,5,0.06%
PL,Poland,No Job,39,8,0.09%
PL,Poland,No Job,40,3,0.04%
PL,Poland,No Job,42,3,0.04%
PL,Poland,No Job,43,4,0.05%
PL,Poland,No Job,44,2,0.02%
PL,Poland,No Job,45,3,0.04%
PL,Poland,No Job,46,6,0.07%
PL,Poland,No Job,47,5,0.06%
PL,Poland,No Job,48,5,0.06%
PL,Poland,No Job,49,6,0.07%
PL,Poland,No Job,50,6,0.07%
PL,Poland,No Job,51,1,0.01%
PL,Poland,No Job,52,3,0.04%
PL,Poland,No Job,53,2,0.02%
PL,Poland,No Job,54,5,0.06%
PL,Poland,No Job,55,1,0.01%
PL,Poland,No Job,56,12,0.14%
PL,Poland,No Job,57,9,0.11%
PL,Poland,No Job,58,8,0.09%
PL,Poland,No Job,59,5,0.06%
PL,Poland,No Job,60,3,0.04%
PL,Poland,No Job,61,4,0.05%
PL,Poland,No Job,62,5,0.06%
PL,Poland,No Job,63,7,0.08%
PL,Poland,No Job,64,7,0.08%
PL,Poland,No Job,65,8,0.09%
PL,Poland,No Job,66,5,0.06%
PL,Poland,No Job,67,8,0.09%
PL,Poland,No Job,68,2,0.02%
PL,Poland,No Job,69,11,0.13%
PL,Poland,Oracle Database Administrator (Oracle DBA),29,1,0.01%
PL,Poland,Oracle Database Administrator (Oracle DBA),30,2,0.02%
PL,Poland,Oracle Database Administrator (Oracle DBA),34,1,0.01%
PL,Poland,Oracle Database Administrator (Oracle DBA),44,1,0.01%
PL,Poland,Oracle Database Administrator (Oracle DBA),51,1,0.01%
PL,Poland,Oracle Database Administrator (Oracle DBA),60,1,0.01%
PL,Poland,Reference Data Expert,58,1,0.01%
PL,Poland,SCADA Operator (Supervisory Control and Data Acquisition Operator),28,1,0.01%
PL,Poland,SQL Database Administrator,24,1,0.01%
PL,Poland,SQL Database Administrator,29,1,0.01%
PL,Poland,SQL Database Administrator,30,1,0.01%
PL,Poland,SQL Database Administrator,38,1,0.01%
PL,Poland,SQL Database Administrator,43,1,0.01%
PL,Poland,SQL Database Administrator,44,1,0.01%
PL,Poland,SQL Database Administrator,46,1,0.01%
PL,Poland,SQL Database Administrator,50,1,0.01%
PL,Poland,SQL Database Administrator,56,1,0.01%
PL,Poland,SQL Database Administrator,59,1,0.01%
PL,Poland,Scientific Database Curator,43,1,0.01%
PL,Poland,Survey Data Technician,46,1,0.01%
PL,Poland,Voice and Data Technician,27,1,0.01%
PL,Poland,Weight in Motion Field Data Collection Technician,49,1,0.01%
PT,Portugal,Analytical Data Miner,37,1,0.01%
PT,Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),28,1,0.01%
PT,Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),44,1,0.01%
PT,Portugal,Automatic Data Processing Customer Liaison (ADP Customer Liaison),46,1,0.01%
PT,Portugal,Automatic Data Processing Planner,37,1,0.01%
PT,Portugal,Automatic Data Processing Planner (ADP Planner),58,1,0.01%
PT,Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),24,1,0.01%
PT,Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),30,1,0.01%
PT,Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),47,1,0.01%
PT,Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),49,1,0.01%
PT,Portugal,Automatic Data Processing Systems Security Specialist (ADP Systems Security),50,1,0.01%
PT,Portugal,Clinical Data Coordinator,33,1,0.01%
PT,Portugal,Clinical Data Management Associate Director,34,1,0.01%
PT,Portugal,Clinical Data Manager,53,1,0.01%
PT,Portugal,Clinical Data Specialist,49,1,0.01%
PT,Portugal,Computer or Data Processing Systems Consultant,33,1,0.01%
PT,Portugal,Computer or Data Processing Systems Consultant,45,1,0.01%
PT,Portugal,Computer or Data Processing Systems Consultant,50,1,0.01%
PT,Portugal,Data Administrator,35,1,0.01%
PT,Portugal,Data Administrator,38,1,0.01%
PT,Portugal,Data Administrator,49,1,0.01%
PT,Portugal,Data Administrator,50,1,0.01%
PT,Portugal,Data Administrator,56,1,0.01%
PT,Portugal,Data Architect,32,1,0.01%
PT,Portugal,Data Architect,39,1,0.01%
PT,Portugal,Data Base Design Analyst,50,1,0.01%
PT,Portugal,Data Base Design Analyst,57,1,0.01%
PT,Portugal,Data Capture Clerk,44,1,0.01%
PT,Portugal,Data Capture Clerk,51,1,0.01%
PT,Portugal,Data Center Operator,39,1,0.01%
PT,Portugal,Data Collector,57,1,0.01%
PT,Portugal,Data Communications Analyst,31,1,0.01%
PT,Portugal,Data Communications Analyst,33,1,0.01%
PT,Portugal,Data Communications Software Consultant,27,1,0.01%
PT,Portugal,Data Communications Software Consultant,38,1,0.01%
PT,Portugal,Data Communications Software Consultant,44,2,0.02%
PT,Portugal,Data Communications Software Consultant,50,1,0.01%
PT,Portugal,Data Communications Technician,45,1,0.01%
PT,Portugal,Data Conversion Operator,31,1,0.01%
PT,Portugal,Data Coordinator,25,1,0.01%
PT,Portugal,Data Coordinator,41,1,0.01%
PT,Portugal,Data Coordinator,49,1,0.01%
PT,Portugal,Data Coordinator,53,1,0.01%
PT,Portugal,Data Coordinator,54,1,0.01%
PT,Portugal,Data Coordinator,60,1,0.01%
PT,Portugal,Data Entry Machine Operator,54,1,0.01%
PT,Portugal,Data Management Associate,24,1,0.01%
PT,Portugal,Data Management Associate,45,1,0.01%
PT,Portugal,Data Management Associate,50,1,0.01%
PT,Portugal,Data Management Information Technology Specialist,57,1,0.01%
PT,Portugal,Data Management Manager,47,1,0.01%
PT,Portugal,Data Manager,49,1,0.01%
PT,Portugal,Data Miner,45,1,0.01%
PT,Portugal,Data Modeling Specialist,46,1,0.01%
PT,Portugal,Data Officer,39,1,0.01%
PT,Portugal,Data Officer,45,1,0.01%
PT,Portugal,Data Officer,55,1,0.01%
PT,Portugal,Data Processing Clerk,49,1,0.01%
PT,Portugal,Data Processing Consultant,35,1,0.01%
PT,Portugal,Data Processing Consultant,44,1,0.01%
PT,Portugal,Data Processing Consultant,48,1,0.01%
PT,Portugal,Data Processing Consultant,49,1,0.01%
PT,Portugal,Data Processing Consultant,50,1,0.01%
PT,Portugal,Data Processing Control Clerk,55,1,0.01%
PT,Portugal,Data Processing Equipment Repairer,54,1,0.01%
PT,Portugal,Data Processing Manager,29,1,0.01%
PT,Portugal,Data Processing Manager,39,1,0.01%
PT,Portugal,Data Processing Manager,40,1,0.01%
PT,Portugal,Data Processing Manager,53,1,0.01%
PT,Portugal,Data Processing Services Sales Representative,62,1,0.01%
PT,Portugal,Data Processing Systems Project Planner,31,1,0.01%
PT,Portugal,Data Processing Systems Project Planner,58,1,0.01%
